Time;Ed0Gnd;Ed0305;Ed0313;Ed0320;Ed0340;Ed0380;Ed0395;Ed0PAR
11,245;0,00004185;0,00154632;0,01895386;0,04505703;0,1074521;0,1640938;0,1783121;0,000540094
11,25056;0,0000424;0,001564187;0,0190642;0,04523355;0,1077224;0,1646337;0,1789721;0,000543252
11,25611;0,0000437;0,00158038;0,01915139;0,04533918;0,1076904;0,1642772;0,1784851;0,000540723
11,26167;0,00004315;0,00159279;0,01916602;0,04524086;0,1068318;0,1614596;0,1748731;0,000521724
11,26722;0,00004205;0,001609921;0,01926811;0,0453903;0,1069495;0,1615215;0,1749705;0,000523305
11,27278;0,0000422;0,00162808;0,01937848;0,04556826;0,1071762;0,1619517;0,1754821;0,000526382
11,27833;0,000043;0,001646577;0,01949853;0,04574723;0,1074434;0,1624854;0,176186;0,000531438
11,28389;0,0000433;0,001659064;0,01950219;0,0456178;0,1064251;0,1592013;0,1719974;0,000509499
11,28944;0,0000435;0,00166629;0,01941309;0,04520471;0,1042031;0,1521678;0,1629601;0,000459985
11,295;0,0000442;0,001686603;0,01954398;0,0453898;0,1042636;0,1516504;0,1622139;0,000456756
11,30056;0,00004425;0,001695378;0,01946173;0,04497948;0,1018644;0,1436188;0,151743;0,000395983
11,30611;0,00004405;0,001728428;0,01978202;0,04568798;0,1037391;0,1476443;0,1565886;0,000418891
11,31167;0,00004385;0,001762542;0,02010921;0,04642664;0,1057027;0,1518497;0,1616461;0,000442808
11,31722;0,0000442;0,001790747;0,02033875;0,04686921;0,1064857;0,1526948;0,1624365;0,000444439
11,32278;0,0000437;0,001807471;0,02037726;0,04677846;0,1052002;0,1474236;0,155382;0,000399242
11,32833;0,0000428;0,001834478;0,02058633;0,0471561;0,1057021;0,1473017;0,1548945;0,000392239
11,33389;0,0000426;0,001867563;0,02089015;0,0478047;0,1072604;0,1501259;0,1580729;0,000403588
11,33944;0,00004305;0,00190352;0,02123346;0,04856117;0,1092659;0,1543;0,1629791;0,000424821
11,345;0,00004395;0,001941952;0,02161775;0,04944624;0,1117768;0,1600044;0,169861;0,000455732
11,35056;0,00004375;0,001980969;0,02200697;0,05033605;0,1144775;0,1666286;0,1779751;0,000495754
11,35611;0,0000426;0,00200101;0,0221024;0,05043045;0,1141783;0,1648763;0,1755772;0,000480414
11,36167;0,0000437;0,002032091;0,02235993;0,0509875;0,1157064;0,1683529;0,1798216;0,000500917
11,36722;0,0000447;0,002034411;0,02218529;0,05035839;0,11269;0,1591429;0,1680951;0,000437248
11,37278;0,00004475;0,002063501;0,02239771;0,05082115;0,113798;0,1612609;0,1705358;0,000446834
11,37833;0,0000448;0,002079836;0,02243938;0,0507434;0,1128609;0,1577137;0,1658825;0,000419516
11,38389;0,0000439;0,002116016;0,02276483;0,05148774;0,1149959;0,1628258;0,1720963;0,000449354
11,38944;0,0000438;0,00214966;0,02305382;0,05210455;0,1166036;0,1662448;0,1761458;0,000466561
11,395;0,0000419;0,00219264;0,02348969;0,0531077;0,1197074;0,174029;0,1857871;0,000514839
11,40056;0,00004265;0,002218636;0,02367352;0,05340057;0,1201157;0,1740598;0,1855305;0,000508369
11,40611;0,0000428;0,002264822;0,02413181;0,05446405;0,1233447;0,18199;0,1952681;0,0005566
11,41167;0,00004205;0,00229721;0,02437041;0,05494739;0,1243909;0,1836933;0,1971439;0,00056178
11,41722;0,0000422;0,002323425;0,02452728;0,05517842;0,1245224;0,1828712;0,1958156;0,000549057
11,42278;0,00004195;0,002357953;0,02480923;0,055759;0,125986;0,1858799;0,1994048;0,000565309
11,42833;0,00004185;0,002395463;0,02511997;0,05644314;0,1278083;0,1898454;0,2041153;0,000586073
11,43389;0,0000419;0,002432794;0,02543749;0,05712141;0,1296959;0,1942089;0,2094073;0,000611022
11,43944;0,00004185;0,002450782;0,02547293;0,05706108;0,128929;0,1914692;0,205874;0,0005923
11,445;0,00004095;0,002485606;0,02574896;0,05764192;0,1304136;0,1946024;0,2095883;0,000607966
11,45056;0,00004125;0,002515032;0,02594713;0,05800724;0,131157;0,1957842;0,2108447;0,000610233
11,45611;0,00004265;0,002546624;0,02618258;0,05848117;0,1323211;0,1982678;0,2137699;0,000622239
11,46167;0,00004395;0,002574002;0,02634983;0,05876957;0,1328808;0,1991548;0,2147442;0,000624866
11,46722;0,00004315;0,002600574;0,02650222;0,05903102;0,1333274;0,1997785;0,2154146;0,000627121
11,47278;0,00004305;0,002626022;0,02664331;0,05925676;0,1336683;0,2002109;0,2158369;0,00062808
11,47833;0,00004295;0,002652102;0,02679102;0,05950546;0,1341362;0,2010395;0,216802;0,000631165
11,48389;0,00004365;0,002677709;0,02693529;0,05975543;0,1345842;0,2018007;0,2176987;0,000634029
11,48944;0,000044;0,002704966;0,0271031;0,06004629;0,1352032;0,2029932;0,2190635;0,000638576
11,495;0,00004395;0,00273034;0,0272352;0,06026483;0,1355989;0,2037194;0,2198737;0,000641322
11,50056;0,00004425;0,002753718;0,02735008;0,06043502;0,1357919;0,2039668;0,2201439;0,000642554
11,50611;0,00004425;0,002777003;0,02745579;0,06056849;0,1358995;0,2039647;0,2201032;0,00064254
11,51167;0,00004505;0,002800877;0,0275613;0,06072494;0,1360777;0,2041203;0,220243;0,000642999
11,51722;0,00004535;0,00282508;0,02768588;0,06090807;0,136338;0,2045069;0,2206728;0,000644534
11,52278;0,0000451;0,002847949;0,02777563;0,06103788;0,1364181;0,2044923;0,2206437;0,000644753
11,52833;0,00004405;0,002870847;0,02787858;0,06116586;0,1365173;0,2045361;0,220673;0,00064491
11,53389;0,00004365;0,002893916;0,02797968;0,06128273;0,1365979;0,204528;0,2206371;0,000643883
11,53944;0,00004315;0,00291601;0,02806718;0,06139235;0,1366328;0,2044457;0,220521;0,000643354
11,545;0,0000433;0,002940569;0,02818814;0,0615818;0,1369501;0,2052019;0,2214829;0,000649509
11,55056;0,0000437;0,002960671;0,02823991;0,06160193;0,1367378;0,2046939;0,220943;0,0006487
11,55611;0,0000441;0,002967453;0,0281225;0,06117432;0,1350133;0,200332;0,2156194;0,00062524
11,56167;0,00004345;0,002936544;0,0275379;0,0595521;0,1290899;0,1848573;0,1965232;0,000533613
11,56722;0,0000436;0,002949997;0,02748054;0,05924477;0,1273962;0,1796076;0,1898735;0,000499801
11,57278;0,0000433;0,002980294;0,02763289;0,0594185;0,1272695;0,1780637;0,1876996;0,000484702
11,57833;0,0000434;0,002991799;0,02753483;0,05901872;0,1251203;0,1712606;0,179006;0,000438702
11,58389;0,00004325;0,003041789;0,02791239;0,05977833;0,1267938;0,1738988;0,1818493;0,000446239
11,58944;0,0000431;0,003121733;0,0286549;0,06144063;0,1314765;0,1842703;0,1942138;0,000499746
11,595;0,0000432;0,003217234;0,02958396;0,06358607;0,1378961;0,1991947;0,2122163;0,000579794
11,60056;0,00004275;0,003291104;0,03024298;0,06508038;0,1422281;0,2091551;0,2242302;0,000632972
11,60611;0,00004215;0,003347814;0,03070178;0,06607917;0,1449817;0,2153706;0,2316489;0,00066492
11,61167;0,00004325;0,003370891;0,0307649;0,06608459;0,1444328;0,2132015;0,2287837;0,000647994
11,61722;0,00004245;0,003414523;0,03106685;0,0666908;0,1459139;0,2161668;0,2322716;0,000662001
11,62278;4,25E-05;0,003461727;0,0314123;0,06741875;0,1477949;0,2202833;0,2371975;0,000683133
11,62833;0,00004285;0,003497039;0,03160693;0,06775345;0,14841;0,2212034;0,2381944;0,000685529
11,63389;0,00004225;0,003531531;0,0317856;0,06805586;0,1488732;0,2217354;0,2387445;0,000687115
11,63944;0,00004295;0,003564728;0,03195534;0,06830248;0,1491534;0,2218461;0,2387653;0,000687097
11,645;0,00004345;0,003584781;0,03195794;0,06814863;0,1480793;0,2184808;0,2344832;0,00066614
11,65056;0,00004295;0,003605932;0,03197342;0,06803655;0,1471002;0,2151944;0,2302547;0,000643574
11,65611;0,0000438;0,003648452;0,03221781;0,06851314;0,1480332;0,2166871;0,231915;0,000649898
11,66167;0,0000433;0,003704788;0,03263481;0,06935081;0,1501155;0,220941;0,2369048;0,000670935
11,66722;0,0000432;0,003746833;0,03288913;0,06977559;0,1507993;0,2215587;0,2373873;0,000669184
11,67278;0,00004315;0,003797514;0,03322902;0,07043429;0,1522018;0,223901;0,2399811;0,000677067
11,67833;0,00004305;0,003860503;0,03370417;0,07141895;0,1546837;0,2289803;0,2459483;0,000701384
11,68389;0,00004315;0,003902628;0,03392827;0,07180542;0,1552279;0,2292915;0,246114;0,000700544
11,68944;0,0000435;0,003943751;0,03413378;0,07215736;0,1556178;0,2290952;0,2455938;0,000693668
11,695;0,00004285;0,004002562;0,03454731;0,0729799;0,1575465;0,2327128;0,2496889;0,000707099
11,70056;0,00004385;0,004055652;0,03490583;0,07365205;0,1590459;0,2354281;0,2527448;0,000717347
11,70611;0,0000447;0,004098469;0,03513317;0,07404362;0,1596632;0,235986;0,2532238;0,000717758
11,71167;0,00004485;0,004142762;0,03536322;0,07447288;0,1604069;0,2369809;0,2542428;0,00072054
11,71722;0,0000445;0,004188798;0,03564716;0,0749446;0,1613096;0,2383635;0,2557489;0,000724434
11,72278;0,0000448;0,004228214;0,03581221;0,07527174;0,1617938;0,2389284;0,2563052;0,000725811
11,72833;0,0000448;0,00426708;0,03602772;0,07559346;0,1623573;0,2396738;0,257063;0,000727599
11,73389;0,00004515;0,004312038;0,03627388;0,076052;0,1633079;0,2412855;0,258843;0,000732389
11,73944;0,00004485;0,004349811;0,03646213;0,0763385;0,1637669;0,2418862;0,2594419;0,000733744
11,745;0,00004435;0,004385593;0,03664884;0,0766098;0,1641982;0,2425471;0,2601027;0,000735687
11,75056;0,00004405;0,004418822;0,03678484;0,07681811;0,1644838;0,2428756;0,2604223;0,000736403
11,75611;0,0000443;0,004456825;0,03697033;0,07713901;0,1650853;0,2439207;0,2615887;0,0007398
11,76167;0,000044;0,004496777;0,03719388;0,07750068;0,1658338;0,2452666;0,2631041;0,000743908
11,76722;0,00004355;0,004532966;0,0373672;0,07777746;0,1662953;0,2460147;0,2639184;0,000746171
11,77278;0,00004295;0,004566633;0,03749769;0,07796981;0,1665351;0,2462586;0,2641488;0,000746738
11,77833;0,00004235;0,004600616;0,03763728;0,07815459;0,1667295;0,2463604;0,2642044;0,00074676
11,78389;0,00004205;0,004637999;0,03780141;0,0784185;0,1670928;0,2468138;0,2646748;0,000747665
11,78944;0,0000425;0,004676462;0,03797552;0,078691;0,1675038;0,2473639;0,265213;0,000749222
11,795;0,00004285;0,004715033;0,03814588;0,07896425;0,1679195;0,2478696;0,2657216;0,000750325
11,80056;0,00004365;0,004755231;0,03831848;0,07927543;0,1684411;0,24861;0,2665035;0,000752421
11,80611;0,0000441;0,004793712;0,03850405;0,07953366;0,1687937;0,248967;0,2668297;0,000753138
11,81167;0,00004295;0,004828712;0,03864868;0,07972462;0,1689463;0,2489207;0,266713;0,000752891
11,81722;0,00004205;0,00486623;0,03881172;0,07995496;0,1692541;0,2492445;0,2670017;0,000753811
11,82278;0,0000423;0,004909632;0,03903629;0,08033777;0,1699664;0,2504103;0,2682822;0,000757264
11,82833;0,00004295;0,004952266;0,03923573;0,08067243;0,1705367;0,2512025;0,2691162;0,000759131
11,83389;0,00004245;0,004997151;0,03945951;0,0810628;0,1712164;0,2522925;0,2702544;0,000762159
11,83944;0,0000427;0,005043396;0,03970312;0,08148783;0,1720539;0,2537036;0,2717969;0,000766769
11,845;0,0000421;0,005087181;0,03992064;0,08184602;0,1726783;0,2545602;0,2726899;0,000768598
11,85056;0,00004215;0,005129437;0,04011657;0,08216048;0,1732053;0,255255;0,2733981;0,000770322
11,85611;0,0000424;0,005172513;0,04032073;0,08250435;0,1737659;0,2560373;0,2742099;0,000772248
11,86167;0,00004225;0,005213665;0,04049917;0,08278284;0,1741688;0,2564688;0,2746259;0,000773251
11,86722;0,0000428;0,005257824;0,04071917;0,08313314;0,1747708;0,2573851;0,275602;0,000775875
11,87278;0,00004235;0,00530396;0,0409389;0,08351192;0,1754638;0,2584771;0,2767927;0,000779138
11,87833;0,0000416;0,005350983;0,04116426;0,08390147;0,1762;0,2596461;0,2780644;0,000782326
11,88389;0,00004235;0,005391554;0,04131996;0,08414954;0,176537;0,2600117;0,278416;0,000783542
11,88944;0,00004275;0,005432458;0,04148568;0,08442962;0,1769602;0,2605622;0,2789832;0,000785111
11,895;0,00004235;0,005473439;0,04166565;0,0846917;0,1773745;0,2611178;0,2795568;0,000786564
11,90056;0,00004205;0,005518577;0,04186501;0,08504875;0,1780035;0,2621109;0,2806273;0,000789259
11,90611;0,0000419;0,005564941;0,04210633;0,08542651;0,1787302;0,2633624;0,2819626;0,00079283
11,91167;0,00004195;0,005607787;0,0423112;0,08572425;0,1792193;0,2640815;0,2827236;0,000795019
11,91722;0,0000422;0,005643011;0,04244685;0,08594803;0,1794944;0,2643267;0,282938;0,000795612
11,92278;0,0000427;0,00567057;0,04258766;0,08617546;0,1797509;0,2644735;0,2830343;0,000795724
11,92833;0,00004285;0,005714105;0,04277343;0,08646304;0,1801941;0,2650466;0,2836165;0,000797221
11,93389;0,0000432;0,005757318;0,04295257;0,08673901;0,1806247;0,2655939;0,2841945;0,000798987
11,93944;0,0000426;0,005798659;0,04311632;0,08697471;0,180903;0,2657966;0,2843749;0,000799593
11,945;0,00004235;0,005844209;0,04333703;0,08729447;0,1814207;0,2665045;0,2850942;0,000801297
11,95056;0,0000415;0,005890666;0,04353256;0,08762869;0,181992;0,2673472;0,2859923;0,000803618
11,95611;0,0000419;0,005939204;0,0437649;0,08800607;0,1826851;0,2684395;0,2872189;0,000806777
11,96167;0,00004245;0,005984347;0,04394984;0,0883233;0,18323;0,2691915;0,288019;0,000808961
11,96722;0,00004195;0,006036064;0,04420892;0,08874959;0,1840852;0,2706536;0,2896623;0,000813305
11,97278;0,0000421;0,006083561;0,04440816;0,08909194;0,1847055;0,2716046;0,2906941;0,000816091
11,97833;0,00004185;0,006130377;0,044613;0,08942471;0,1852864;0,2725045;0,2916354;0,000818624
11,98389;0,0000412;0,006175017;0,04479585;0,08969209;0,185689;0,2729926;0,2921053;0,000819902
11,98944;0,0000411;0,00621663;0,04497752;0,0899293;0,1859765;0,2732221;0,2923052;0,000820357
11,995;0,0000415;0,006266385;0,04521225;0,09033072;0,186736;0,2744571;0,2936672;0,000823935
12,00056;0,0000411;0,006317154;0,04537112;0,0907283;0,1874629;0,275603;0,2949186;0,000827269
12,00611;0,0000419;0,006365113;0,04563553;0,09106025;0,1880062;0,2763318;0,295676;0,000829292
12,01167;0,0000419;0,00641661;0,04587612;0,09145434;0,1887247;0,2773994;0,2968351;0,000832327
12,01722;0,0000418;0,006469075;0,04611715;0,09186208;0,1894635;0,2785222;0,2980299;0,000835578
12,02278;0,00004175;0,006521206;0,04635101;0,09224949;0,1901764;0,2795899;0,2991808;0,000838669
12,02833;0,000042;0,006568196;0,04654999;0,09256635;0,190689;0,2803109;0,2999349;0,000840651
12,03389;0,00004205;0,0066169;0,04675703;0,09290372;0,1912876;0,2812198;0,3009303;0,000843488
12,03944;0,0000419;0,006662355;0,04693672;0,09318568;0,1917348;0,2818233;0,3015736;0,000845397
12,045;0,00004205;0,006708556;0,04713402;0,09348764;0,1922156;0,2825089;0,302302;0,00084753
12,05056;0,00004245;0,006754473;0,04730875;0,09376683;0,192625;0,2830712;0,3028447;0,000849093
12,05611;0,00004275;0,006807408;0,04753827;0,09413216;0,1932653;0,2840132;0,3038626;0,000851889
12,06167;0,0000428;0,006865225;0,04780213;0,09458066;0,1941237;0,2853121;0,3052904;0,000855396
12,06722;0,0000431;0,006915332;0,04800767;0,09489487;0,1946059;0,2858756;0,3058734;0,000856922
12,07278;0,00004275;0,006960222;0,04816328;0,09511511;0,1948044;0,2858554;0,305772;0,000857103
12,07833;0,0000431;0,007004237;0,04832482;0,09532077;0,1949997;0,2858615;0,3057074;0,000857286
12,08389;0,0000428;0,007057528;0,04856762;0,09570111;0,1956963;0,2869713;0,3069309;0,000860609
12,08944;0,0000431;0,007113195;0,04881697;0,09613794;0,1965619;0,2884934;0,3086265;0,00086572
12,095;0,0000429;0,007140495;0,04883759;0,09607982;0,1960815;0,2871068;0,3068827;0,000856615
12,10056;0,0000426;0,007126146;0,04853266;0,0952872;0,1935052;0,2809957;0,2995114;0,000824248
12,10611;0,00004385;0,007199704;0,04892726;0,09602095;0,1951354;0,2840308;0,3030024;0,00083706
12,11167;0,00004425;0,007233896;0,0489979;0,09604827;0,1948319;0,2828652;0,3014607;0,000829124
12,11722;0,000044;0,007320499;0,04950571;0,09704207;0,197284;0,2879166;0,3073839;0,000853229
12,12278;0,00004365;0,007403659;0,04998618;0,09797334;0,1996645;0,2930904;0,3135292;0,000879787
12,12833;0,00004395;0,007433363;0,05004566;0,09800508;0,1995722;0,2928548;0,3132506;0,000878199
12,13389;0,00004355;0,007482491;0,05026642;0,09839414;0,2005288;0,2950989;0,3159057;0,000889082
12,13944;0,0000422;0,007487095;0,05013258;0,09804837;0,1995764;0,2933764;0,3140345;0,000883478
12,145;4,24E-05;0,007445462;0,04965887;0,09696794;0,1966605;0,287671;0,3075299;0,000861124
12,15056;0,0000422;0,007028723;0,04624417;0,08952132;0,1760427;0,2428998;0,2547298;0,000645117
12,15611;0,0000419;0,006811121;0,04439117;0,08539495;0,1642947;0,2167366;0,2237429;0,000517937
12,16167;0,00004175;0,007497425;0,04947358;0,09617088;0,1932076;0,2785434;0,296377;0,000810665
12,16722;0,0000416;0,007594328;0,04998272;0,09711073;0,1951947;0,2818219;0,2999537;0,000820482
12,17278;0,0000419;0,007745549;0,050944;0,09902874;0,1999808;0,2915996;0,3113174;0,000865023
12,17833;0,00004195;0,007815424;0,05127842;0,09959184;0,2010729;0,2933863;0,313238;0,000870488
12,18389;0,0000417;0,007848601;0,0513387;0,09959885;0,2006803;0,2919957;0,3114634;0,000861154
12,18944;0,00004155;0,007871947;0,05131223;0,0994224;0,1997991;0,2895348;0,3084297;0,000846003
12,195;0,00004105;0,007932861;0,05157247;0,09985297;0,2005976;0,2908758;0,3099186;0,000851444
12,20056;0,0000412;0,008011187;0,05196433;0,1005567;0,2021431;0,2937592;0,3132207;0,000863902
12,20611;0,00004135;0,008096697;0,05240638;0,101375;0,2039597;0,2970897;0,3170132;0,00087746
12,21167;0,00004205;0,008147205;0,05257633;0,1016056;0,2040872;0,2966796;0,3163632;0,00087209
12,21722;0,0000426;0,008285468;0,05340156;0,1032266;0,2079933;0,3045302;0,3254431;0,000907718
12,22278;0,000043;0,008355898;0,05371004;0,1037616;0,2089863;0,3061263;0,3271761;0,000913359
12,22833;0,0000427;0,008408067;0,05388919;0,1040007;0,2091924;0,3060231;0,3269431;0,000911787
12,23389;0,0000429;0,008468599;0,05412181;0,1043623;0,2097146;0,3065744;0,3274773;0,000912574
12,23944;0,00004305;0,008520998;0,05429725;0,1046084;0,2099428;0,3065231;0,3272726;0,000910432
12,245;0,0000433;0,008570309;0,05446729;0,1048172;0,2100696;0,3061621;0,3266933;0,000905901
12,25056;0,00004295;0,008638582;0,05478037;0,1053333;0,2110185;0,3076449;0,3283122;0,00091115
12,25611;0,0000436;0,008705819;0,05506601;0,1058195;0,211921;0,3090964;0,3299342;0,000917117
12,26167;0,00004275;0,008770061;0,05533484;0,1062629;0,2127234;0,3103254;0,3312561;0,000920669
12,26722;0,000043;0,008842257;0,05566261;0,1068214;0,2138263;0,3121174;0,3331918;0,000925317
12,27278;0,00004225;0,008910943;0,0559571;0,1073242;0,2147719;0,3135884;0,3347472;0,000929546
12,27833;0,00004255;0,008970391;0,05618441;0,1076609;0,2152669;0,3141449;0,3352935;0,000930935
12,28389;0,0000432;0,009028094;0,05639269;0,107974;0,2157004;0,3145852;0,335696;0,000931833
12,28944;0,0000422;0,009094305;0,05666532;0,1084181;0,2164917;0,3157342;0,3369201;0,000934962
12,295;0,000042;0,009170874;0,05701274;0,1090302;0,2176667;0,3175906;0,3389248;0,000938942
12,30056;0,00004235;0,009230801;0,05724386;0,1093825;0,2182153;0,3182395;0,3395656;0,000940142
12,30611;0,0000417;0,009289588;0,05746099;0,1097298;0,2187661;0,3189794;0,3403467;0,000942698
12,31167;0,0000407;0,009361171;0,05778974;0,1102719;0,219847;0,3207887;0,3423558;0,000949161
12,31722;0,00004105;0,009419277;0,05801563;0,1106119;0,2203715;0,3214369;0,3430165;0,000951153
12,32278;0,00004105;0,009475579;0,05822028;0,1109175;0,2208022;0,3219096;0,3434815;0,000952325
12,32833;0,0000405;0,009507222;0,05823178;0,1108313;0,2201954;0,3202036;0,3413211;0,000942277
12,33389;0,0000402;0,009589728;0,05861497;0,1115027;0,2215771;0,3225893;0,3439859;0,000951176
12,33944;0,0000409;0,009645685;0,0588043;0,1117703;0,2218909;0,322705;0,3439669;0,000947967
12,345;0,00004145;0,009736959;0,05925051;0,1125694;0,2236267;0,3259787;0,3476993;0,000961729
12,35056;0,00004085;0,009782509;0,05938523;0,1127274;0,2237395;0,3259475;0,3476271;0,000961438
12,35611;0,00003865;0,00983672;0,05957032;0,113008;0,2242065;0,3266772;0,3484288;0,000964337
12,36167;0,00004005;0,009881139;0,05969345;0,1131659;0,2243544;0,3267107;0,3483905;0,000963398
12,36722;0,0000401;0,009941576;0,05992952;0,1135663;0,2252341;0,3284523;0,3504285;0,000972111
12,37278;0,0000402;0,009987587;0,0600615;0,1137625;0,2256017;0,3292118;0,3513099;0,000975022
12,37833;0,0000408;0,0100297;0,06017834;0,1139235;0,2258974;0,3298978;0,3521426;0,000978265
12,38389;0,0000405;0,01001655;0,05991447;0,1132883;0,2241204;0,3263865;0,3480991;0,000963499
12,38944;0,0000419;0,009901799;0,05894681;0,1111755;0,2183151;0,3139675;0,333527;0,000904796
12,395;0,0000419;0,01009726;0,06007283;0,1133764;0,2236873;0,3248196;0,3461264;0,000954601
12,40056;0,0000419;0,0102106;0,06065517;0,1144014;0,2259731;0,3290507;0,350954;0,000972084
12,40611;0,00004195;0,01028551;0,06094143;0,1148844;0,2268484;0,3303907;0,3524097;0,000976452
12,41167;0,0000422;0,01035883;0,06123212;0,115355;0,2277062;0,331784;0,3539594;0,000982242
12,41722;0,00004255;0,01041695;0,06142703;0,1156394;0,2280824;0,3322238;0,3544164;0,000983912
12,42278;0,00004265;0,01044977;0,06145562;0,1155928;0,2276841;0,3311502;0,353087;0,00097805
